"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1858","Gray identificó como consenso vigente un origen endosimbiótico primario del plasto a partir de una cianobacteria en el ancestro de Archaeplastida.","plasto primario","desciende_de","cianobacteria endosimbiótica en el ancestro de Archaeplastida","expresa","S411 p. 1286, “The current consensus ... a primary origin ... from an endosymbiotic cyanobacterium ... in an ancestor of Archaeplastida”","no evaluado","alta","La propia revisión identifica la proposición como consenso vigente y distingue el origen primario en Archaeplastida de la propagación posterior por endosimbiosis secundaria.","resuelta","vigente"
"C-1859","La propuesta de un origen espiroquetal de cilios y cuerpos basales no obtuvo apoyo comparable.","hipótesis espiroquetal de cilios","no_respaldado_por*","ausencia de homologías y filogenia respaldatoria comparables","expresa","S411 evaluación histórica [sin localizar con mayor precisión]","no evaluado","media","La revisión separa este componente de los casos mitocondrial y plastidial.","resuelta","rechazada"
"C-1860","Aceptar el origen endosimbiótico de mitocondrias y plastos no implica aceptar todos los componentes de la formulación histórica.","teoría de endosimbiosis seriada","tiene_componentes_con_vigencia_distinta*","mitocondria/plasto aceptados y componente espiroquetal rechazado","sintesis(C-1856, C-1857, C-1858, C-1859)","S410; S411","consenso amplio","alta","Las hipótesis componentes tienen evidencias independientes.","resuelta","vigente"
"C-1861","Endosimbiosis seriada conserva uso legítimo si se enumeran los episodios concretos y su estado probatorio.","endosimbiosis seriada","tiene_uso_legitimo*","rótulo histórico descompuesto en hipótesis","sintesis(C-1856, C-1860)","S410; S411","consenso amplio","alta","Evita transferir apoyo entre componentes.","resuelta","vigente"
"C-1862","“Eucariota primitivo” aplicado a un linaje viviente confunde descendencia actual con estado ancestral.","eucariota primitivo","puede_inducir_error*","linaje viviente como ancestro","expresa","S412 [sin localizar con mayor precisión]; S413 [sin localizar con mayor precisión]","no evaluado","alta","Los linajes vivientes tienen la misma duración desde su ancestro común.","resuelta","vigente"
"C-1863","Un linaje viviente puede conservar un estado plesiomórfico para un carácter y ser derivado para otros.","linaje viviente","posee_rasgo","mosaico de estados ancestrales y derivados","expresa","S412 [sin localizar con mayor precisión]; S413 [sin localizar con mayor precisión]","no evaluado","media","La evolución de caracteres no ocurre como una escala única.","resuelta","vigente"
"C-1864","“Plesiomórfico para el carácter X respecto del nodo Y” sustituye a “primitivo” cuando la reconstrucción lo sostiene.","eucariota primitivo","sustituido_por*","estado plesiomórfico especificado","sintesis(C-1862, C-1863)","S412; S413","consenso amplio","alta","La formulación identifica carácter y referencia filogenética.","resuelta","vigente"
"C-1865","“Eucariota primitivo” conserva uso legítimo únicamente como cita histórica o como término explícitamente criticado.","eucariota primitivo","tiene_uso_legitimo*","historia de ideas","sintesis(C-1862, C-1863, C-1864)","n/a; derivación documental de S412, S413","no evaluado","alta","El uso no debe atribuir inferioridad o inmovilidad evolutiva.","resuelta","histórica"
"C-1866","La complejidad biológica puede medirse mediante dimensiones distintas, como número de tipos celulares, redes regulatorias, estructura genómica o organización morfológica.","complejidad biológica","tiene_dimensiones*","múltiples métricas no equivalentes","expresa","S414 capítulos 1–3","no evaluado","baja","No existe una escala única que preserve todos los órdenes.","parcialmente resuelta","vigente"
"C-1867","“Organismo simple” sin una métrica explícita no produce una comparación auditable.","organismo simple","requiere*","métrica de simplicidad especificada","sintesis(C-1866)","S414","no evaluado","alta","La clasificación puede cambiar al cambiar la dimensión medida.","resuelta","vigente"
"C-1868","Un organismo unicelular no es necesariamente simple en genoma, ciclo vital, regulación o ecología.","organismo unicelular","no_implica*","simplicidad multidimensional","sintesis(C-1866, C-1867)","S414; Parte 2 §8","no evaluado","media","La unicelularidad describe una dimensión y no todas las demás.","resuelta","vigente"
"C-1869","“Simple” conserva uso legítimo solo con una variable, método y comparación declarados.","simple","tiene_uso_legitimo*","comparación operacional definida","sintesis(C-1866, C-1867, C-1868)","S414","no evaluado","alta","Una métrica explícita vuelve falsable la comparación.","resuelta","vigente"
"C-1870","Living fossil se ha aplicado mediante criterios distintos de estasis morfológica, baja diversidad, larga duración o semejanza con fósiles.","fósil viviente","tiene_circunscripcion_variable*","criterios múltiples","expresa","S415 revisión [sin localizar con mayor precisión]; S416 §2, §3 y tabla 1","no evaluado","media","Las revisiones documentan criterios y niveles no equivalentes.","parcialmente resuelta","vigente"
"C-1871","“Fósil viviente” puede ocultar diferencias entre estasis de un carácter y estasis del organismo completo.","fósil viviente","puede_inducir_error*","transferencia parte–todo","expresa","S415 discusión","no evaluado","alta","La fuente distingue partes y totalidades; esta premisa queda antes de la síntesis amplia de C-1872.","resuelta","vigente"
"C-1872","La estasis documentada de uno o más caracteres no implica ausencia total de evolución de un linaje.","estasis documentada de uno o más caracteres","no_implica*","ausencia total de evolución de un linaje","sintesis(C-1870, C-1871)","C-1870; C-1871","no evaluado","alta","La síntesis combina la pluralidad de criterios de C-1870 con la diferencia parte–todo de C-1871; no presenta la conclusión como cita literal desnuda.","resuelta","vigente"
"C-1873","“Linaje con estasis morfológica documentada en el carácter X durante el intervalo Y” sustituye una afirmación vaga de fósil viviente.","fósil viviente","sustituido_por*","hipótesis de estasis operacional","sintesis(C-1870, C-1871, C-1872)","S415 revisión; S416 §2, §3 y tabla 1","no evaluado","media","Es una propuesta operacional del corpus apoyada por criterios y estándares explícitos.","resuelta","vigente"
"C-1874","Fósil viviente conserva uso acotado como rótulo histórico o heurístico si sus criterios se especifican y no significa “sin cambios”.","fósil viviente","tiene_uso_legitimo*","concepto operacional o histórico","expresa","S415 revisión [sin localizar con mayor precisión]; S416 conclusión, “investigative kind”","no evaluado","media","La conclusión de S416 defiende un uso investigable condicionado a estándares explícitos.","parcialmente resuelta","vigente"
"C-1875","“Eslabón perdido” representa la evolución como una cadena lineal con huecos discretos.","eslabón perdido","clasificado_como_por","metáfora lineal","expresa","S417 tesis general [sin localizar con mayor precisión]; S423 [sin localizar con mayor precisión]","no evaluado","media","La metáfora no representa un árbol ramificado.","resuelta","vigente"
"C-1876","Un fósil transicional no tiene que ser ancestro directo de un linaje viviente.","fósil transicional","no_implica*","ancestralidad directa","expresa","S417 [sin localizar con mayor precisión]; S423 [sin localizar con mayor precisión]","no evaluado","media","Puede pertenecer a una rama troncal colateral.","resuelta","vigente"
"C-1877","“Fósil transicional” o “miembro del grupo tronco” sustituye a “eslabón perdido” cuando la topología lo permite.","eslabón perdido","sustituido_por*","fósil transicional o miembro troncal","sintesis(C-1875, C-1876)","S385; S417","consenso amplio","alta","Los reemplazos no presuponen una cadena ni ancestralidad directa.","resuelta","vigente"
"C-1878","El uso científico más antiguo de “missing link” verificado en esta revisión aparece en la primera edición anónima de Vestiges of the Natural History of Creation de 1844, aplicado a una forma vegetal fósil.","uso histórico verificado de missing link","tiene_edad_estimada","1844; prioridad absoluta no establecida","expresa","S480 p. 69; BN-071","no evaluado","media","La fuente primaria verifica el uso y su contexto; no demuestra por sí sola que no exista uno anterior.","parcialmente resuelta","histórica"
"C-1879","Eslabón perdido conserva uso legítimo únicamente como objeto de historia cultural o crítica terminológica.","eslabón perdido","tiene_uso_legitimo*","historia y comunicación crítica","sintesis(C-1875, C-1876, C-1877, C-1878)","n/a; derivación documental de S417","no evaluado","alta","El corpus no lo usa como categoría paleontológica.","resuelta","histórica"
"C-1880","Basal puede aplicarse comparativamente a un nodo situado más cerca de una raíz que otro nodo en la misma ruta.","nodo basal","clasificado_como_por","posición relativa respecto de raíz y nodo de referencia","expresa","S412 fig. 1 y texto","no evaluado","alta","La fuente define el uso relacional correcto.","resuelta","vigente"
"C-1881","Basal aplicado a un linaje viviente como sinónimo de ancestral es incorrecto.","linaje viviente basal","no_equivale_a*","linaje ancestral","expresa","S412 resumen y discusión","no evaluado","media","Un terminal viviente no es el nodo ancestral de su hermana.","resuelta","rechazada"
"C-1882","Dos linajes vivientes hermanos descienden del mismo nodo ancestral; ninguno de los dos es el ancestro del otro.","linajes vivientes hermanos","comparte_nodo_con*","mismo ancestro común","sintesis(C-1880, C-1881)","S412 fig. 1 y discusión; S413 resumen","no evaluado","alta","La síntesis evita confundir el mismo tiempo transcurrido desde el nodo con una misma cantidad de cambio evolutivo.","resuelta","vigente"
"C-1883","Un linaje con pocas especies no es por ello más basal que su hermano con muchas especies.","linaje pobre en especies","no_implica*","posición basal o ancestral","expresa","S412 fig. 1; S423 [sin localizar con mayor precisión]","no evaluado","media","La riqueza actual no altera la posición del nodo de divergencia.","resuelta","vigente"
"C-1884","“Rama que diverge primero en el árbol enraizado bajo la hipótesis H” sustituye a “linaje basal”.","linaje basal","sustituido_por*","descripción explícita de la divergencia","sintesis(C-1880, C-1881, C-1882, C-1883)","S412; S413","consenso amplio","alta","La formulación identifica árbol, raíz e hipótesis.","resuelta","vigente"
"C-1885","El uso filogenético más antiguo de “basal lineage” verificado en esta revisión aparece en McDade 1990, que predijo la colocación de híbridos como un linaje basal respecto de un clado.","uso filogenético verificado de basal lineage","tiene_edad_estimada","1990; prioridad absoluta no establecida","expresa","S481 resumen, p. 1685; BN-075","no evaluado","media","La fuente primaria verifica el uso filogenético; la campaña no demostró que fuera la acuñación inicial.","parcialmente resuelta","histórica"
"C-1886","Los términos protista, protozoo, alga, invertebrado, procariota y acritarch no comparten el mismo tipo de problema.","términos no cladísticos del corpus","tiene_tipos_de_problema*","parafilia, polifilia, definición negativa o categoría artificial","sintesis(C-1779, C-1784, C-1788, C-1796, C-1802, C-1806)","S01; S388 §Protozoa; S390; S392; S395","consenso amplio","alta","Cada término debe conservar su diagnóstico específico.","resuelta","vigente"
"C-1887","Protista e invertebrado son principalmente agrupaciones residuales parafiléticas en sus usos amplios.","Protista e invertebrado","clasificado_como_por","agrupaciones residuales parafiléticas","sintesis(C-1779, C-1796)","S01; S388; S137","consenso amplio","alta","Ambas excluyen clados anidados.","resuelta","vigente"
"C-1888","Alga y protozoo son categorías funcionales e históricas con circunscripciones variables y múltiples orígenes.","alga y protozoo","clasificado_como_por","categorías funcionales no monofiléticas","sintesis(C-1784, C-1785, C-1787, C-1788, C-1793)","S386; S388 §Protozoa and Chromista; S390","consenso amplio","alta","C-1784–C-1785 documentan una circunscripción parafilética y no equivalente a unicelularidad; C-1787 conserva el uso funcional, y C-1788 y C-1793 documentan la heterogeneidad de alga.","resuelta","vigente"
"C-1889","Acritarco es una categoría paleontológica artificial que puede contener organismos de afinidades distintas.","acritarco","clasificado_como_por","categoría paleontológica artificial de afinidad diversa o incierta","sintesis(C-1805, C-1806)","S395, S396","consenso amplio","alta","Su unidad es el estado de identificación, no una topología.","resuelta","vigente"
"C-1890","Procariota combina una descripción celular útil con una lectura taxonómica parafilética bajo dos dominios.","procariota","tiene_doble_uso*","grado celular y categoría taxonómica problemática","sintesis(C-1801, C-1802, C-1803, C-1804)","S392, S393, S394","no evaluado","alta","La utilidad depende de declarar cuál de los dos usos se pretende.","resuelta","vigente"
"C-1891","Archezoa y Chromalveolata son hipótesis históricas modificadas o rechazadas por contraevidencia específica.","Archezoa y Chromalveolata","tiene_vigencia*","histórica o superada","sintesis(C-1819, C-1832)","S398, S399, S400, S137, S401, S402, S403, S404","consenso amplio","alta","No son meros términos informales; contenían predicciones contrastables.","resuelta","vigente"
"C-1892","“Basal”, “primitivo”, “simple”, “fósil viviente” y “eslabón perdido” pueden introducir una lectura escalonada si no se operacionalizan.","lenguaje escalonado","puede_inducir_error*","pensamiento filogenético y métricas explícitas","sintesis(C-1862, C-1867, C-1873, C-1877, C-1881)","S412, S413, S414, S415, S416, S417; S423","consenso amplio","alta","Los términos mezclan topología, tiempo, complejidad y valoraciones.","resuelta","vigente"
"C-1893","El reemplazo preferido es nombrar clado, carácter, interacción, métrica, topología y circunscripción concretos.","lenguaje del corpus","clasificado_como_por","descripciones operacionales","sintesis(C-1886, C-1887, C-1888, C-1889, C-1890, C-1891, C-1892)","n/a; síntesis documental de C-1886–C-1892","no evaluado","alta","Las descripciones concretas pueden vincularse a evidencia y refutarse.","resuelta","vigente"
"C-1894","Los protistas ambiregnales pueden tratarse bajo las reglas de ICZN e ICN.","protistas ambiregnales","depende_de*","ICZN e ICN","expresa","S378 arts. 1–2 y 10.5 [sin localizar con mayor precisión]; S379 Preámbulo 2 y 8 [sin localizar con mayor precisión]; S482 FAQ sobre protistas ambiregnales [sin localizar con mayor precisión]","no evaluado","alta","La aplicación concurrente queda separada de la ausencia de un régimen universal en C-1897.","resuelta","vigente"
"C-1895","La auditoría de tipos, protólogos, combinaciones y prioridad de cada nombre de género o especie no forma parte del alcance nomenclatural de alto nivel de este corpus.","auditoría nominal exhaustiva de géneros y especies","clasificado_como_por","exclusión explícita de alcance, no hueco científico","glosa","n/a","no evaluado","alta","La exclusión evita contar como búsqueda negativa una campaña distinta no exigida por el encargo.","resuelta","vigente"
"C-1896","Sapp verificó que Titres et Travaux Scientifiques se publicó en 1938 y que 45 de 69 citas lo databan erróneamente en 1937.","datación de Titres et Travaux Scientifiques","corregido_por*","1938 frente a 1937 en 45 de 69 citas","expresa","S393 §The Tale of Edouard Chatton; ref. 8, “many (45 of 69) of those citations incorrectly date it as 1937; it was published in 1938”","no evaluado","alta","La corrección bibliográfica se separa de la primera ocurrencia de los términos en 1925, registrada en C-1799; 1937 no se trata como intervalo alternativo.","resuelta","histórica"
"C-1897","Los códigos no asignan universalmente todos los protistas ambiregnales a un único régimen nomenclatural; la aplicación depende de la historia del nombre concreto.","régimen nomenclatural de protistas ambiregnales","depende_de*","historia del nombre y código aplicable","expresa","S482 FAQ sobre protistas ambiregnales [sin localizar con mayor precisión]","no evaluado","alta","La orientación institucional se separa de la afirmación general de aplicación concurrente.","resuelta","vigente"
