"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1151","Henneguya salminicola perdió casi todos los genes nucleares examinados para transcripción y replicación del genoma mitocondrial.","Henneguya salminicola","pierde_rasgo","maquinaria nuclear de mantenimiento de mtDNA","expresa","S278 resumen y resultados","no evaluado","alta","Las pérdidas se establecieron por genómica comparada.","resuelta","vigente"
"C-1152","Henneguya salminicola conserva estructuras interpretadas como orgánulos relacionados con mitocondrias.","Henneguya salminicola","posee_rasgo","MRO sin genoma mitocondrial","expresa","S278 resultados y discusión","no evaluado","baja","La identificación se apoya en ultraestructura; el proteoma completo no fue resuelto.","parcialmente resuelta","vigente"
"C-1153","La pérdida de genoma mitocondrial no equivale a pérdida total del compartimento mitocondrial.","pérdida de mtDNA","no_implica*","pérdida del orgánulo","sintesis(C-1150, C-1151, C-1152)","S275; S278","consenso amplio","alta","Monocercomonoides y Henneguya separan ambos estados.","resuelta","vigente"
"C-1154","El gradiente mitocondrial incluye estados que se originaron independientemente en linajes distintos y no una única serie ancestral observada.","reducción mitocondrial","posee_rasgo","múltiples trayectorias convergentes","expresa","S270 discusión; S281 revisión [sin localizar con mayor precisión]","no evaluado","media","Los orgánulos reducidos están dispersos en el árbol eucariota.","resuelta","vigente"
"C-1155","No se localizó una cifra comparable de rendimiento energético para todos los estados del gradiente mitocondrial.","rendimiento energético del gradiente mitocondrial","carece_de_comparación_cuantitativa*","cifra bajo un denominador experimental común","glosa","BN-045","no evaluado","desconocida","Mitocondrias aerobias y anaerobias, mitocondrias productoras de H₂, hidrogenosomas y mitosomas difieren en vías, productos y producción de ATP, sin un denominador experimental común.","información insuficiente","vigente"
"C-1156","Los genomas mitocondriales eucariotas actuales codifican desde uno o dos hasta 67 genes codificantes de proteínas según la revisión comparada localizada.","contenido proteico de genomas mitocondriales","tiene_valor_medido","1 o 2–67 genes codificantes de proteínas","expresa","S281 §Mitochondrial gene content variation: from 100 to 1","no evaluado","alta","La revisión distingue explícitamente genes codificantes de proteínas de rRNA, tRNA y genes totales.","resuelta","vigente"
"C-1157","La hipótesis CoRR propone que genes mitocondriales se conservan localmente para regulación redox de su expresión.","hipótesis CoRR","propuesto_por","retención genómica para control redox local","expresa","S279 tesis general [sin localizar con mayor precisión]","no evaluado","baja","La hipótesis produce predicciones funcionales, pero no explica por sí sola todos los genes retenidos.","sin resolver","vigente"
"C-1158","La hidrofobicidad de productos de membrana dificulta su importación desde el citosol y favorece retención organelar.","hipótesis de hidrofobicidad","propuesto_por","retención de genes que codifican proteínas difíciles de importar","expresa","S280 resultados; S281 revisión [sin localizar con mayor precisión]","no evaluado","baja","La relación comparada es fuerte, pero no es exclusiva.","parcialmente resuelta","vigente"
"C-1159","La composición GC y la hidrofobicidad explicaron patrones de retención en un análisis de 2.015 genomas mitocondriales.","retención génica mitocondrial","respaldado_por","análisis de 2.015 genomas","expresa","S280 resumen y resultados","no evaluado","alta","El muestreo es amplio y relaciona variables con transferibilidad experimental.","parcialmente resuelta","vigente"
"C-1160","Los códigos genéticos mitocondriales divergentes pueden obstaculizar transferencias funcionales al núcleo.","hipótesis de código genético divergente","propuesto_por","retención de genes por incompatibilidad de traducción","expresa","S281 revisión [sin localizar con mayor precisión]","no evaluado","baja","El mecanismo se aplica a algunos linajes y genes, no a toda retención.","parcialmente resuelta","vigente"
"C-1161","CoRR, hidrofobicidad y código divergente no son mutuamente excluyentes.","hipótesis de retención mitocondrial","compatible_con*","múltiples causas simultáneas","sintesis(C-1157, C-1158, C-1159, C-1160)","S279; S280; S281","no evaluado","alta","Las hipótesis actúan sobre propiedades diferentes del gen y su producto.","resuelta","vigente"
"C-1162","La transferencia endosimbiótica movió numerosos genes mitocondriales ancestrales hacia cromosomas nucleares.","genoma nuclear eucariota","adquiere_rasgo","genes de origen mitocondrial","expresa","S282 tesis general [sin localizar con mayor precisión]","no evaluado","alta","Secuencias y filogenias documentan donaciones organelares.","resuelta","vigente"
"C-1163","No se puede dar un único número de genes transferidos desde la protomitocondria porque pérdidas, duplicaciones y transferencias posteriores borraron parte de la señal.","número total de EGT mitocondrial ancestral","tiene_estado*","no existe recuento único directo","expresa","S282 revisión [sin localizar con mayor precisión]","no evaluado","media","El donante no está muestreado y la supervivencia de genes es sesgada.","información insuficiente","vigente"
"C-1164","Proteínas nucleares destinadas a mitocondria atraviesan complejos de importación de membrana externa e interna, incluidos TOM y TIM.","proteína mitocondrial nuclear","posee_rasgo","importación mediante TOM/TIM","expresa","S283 revisión [sin localizar con mayor precisión]","no evaluado","alta","La maquinaria está caracterizada bioquímica y estructuralmente.","resuelta","vigente"
"C-1165","La importación proteica permite que un gen transferido al núcleo siga sosteniendo una función mitocondrial.","transferencia génica endosimbiótica mitocondrial","posee_dependencia*","secuencia de destino y maquinaria de importación","sintesis(C-1162, C-1164)","S282; S283","consenso amplio","alta","Sin retorno del producto, la transferencia no conserva funciones intramitocondriales.","resuelta","vigente"
"C-1166","Un gen mitocondrial egoísta puede aumentar dentro de la célula aunque reduzca la respiración del hospedador.","elemento mitocondrial egoísta","posee_rasgo","ventaja de replicación intracelular con coste celular","expresa","S284 resultados; S285 resultados","no evaluado","alta","Los experimentos separan éxito de replicación y aptitud celular.","resuelta","vigente"
"C-1167","En levadura, genomas mitocondriales petites hipersupresivos desplazan al mtDNA respiratorio.","mtDNA petite hipersupresivo","compite_con","mtDNA respiratorio de levadura","expresa","S285 resultados","no evaluado","alta","La herencia sesgada se midió en cruzamientos.","resuelta","vigente"
"C-1168","Algunos cruzamientos con mtDNA hipersupresivo produjeron más de 95 % de colonias respiratoriamente deficientes.","cruzamientos de levadura con mtDNA hipersupresivo","tiene_valor_medido","más de 95 % de colonias respiratoriamente deficientes","expresa","S285 resultados","no evaluado","alta","La proporción fue contada experimentalmente.","resuelta","vigente"
"C-1169","En el modelo de Christie y Beekman, la herencia uniparental redujo la interferencia clonal entre sustituciones beneficiosas de genomas citoplasmáticos.","herencia uniparental en el modelo de Christie y Beekman","reduce*","interferencia clonal entre sustituciones beneficiosas","expresa","S300 resumen; Results §Uniparental Inheritance Reduces Clonal Interference; figs. 2–3; «decreases competition between different beneficial substitutions»","no evaluado","media","Es un resultado de un modelo computacional, no una causa histórica única demostrada ni una medición directa en un organismo.","parcialmente resuelta","vigente"
"C-1170","Los modelos de herencia uniparental no muestran que el control del conflicto sea la única explicación de su origen.","herencia uniparental","no_implica*","origen exclusivo por conflicto citoplasmático","expresa","S300 discusión","no evaluado","baja","Selección contra heteroplasmia y otros mecanismos pueden producir resultados semejantes.","sin resolver","vigente"
"C-1171","Un cuello de botella germinal aumenta la varianza de heteroplasmia entre descendientes.","cuello de botella mitocondrial germinal","adquiere_rasgo","mayor varianza entre descendientes","expresa","S286 modelo [sin localizar con mayor precisión]; S287 resultados","no evaluado","media","Teoría y pedigríes humanos sostienen el efecto.","resuelta","vigente"
"C-1172","La mayor varianza entre hospedadores puede mejorar la eficacia de selección purificadora contra mtDNA deletéreo.","cuello de botella mitocondrial germinal","respaldado_por","selección purificadora entre linajes celulares u organismos","expresa","S286 resultados; S287 discusión","no evaluado","media","El efecto depende de tamaño del cuello, selección y arquitectura del desarrollo.","parcialmente resuelta","vigente"
"C-1173","Heteroplasmia designa la coexistencia de variantes mitocondriales dentro de una célula u organismo.","heteroplasmia","clasificado_como_por","coexistencia de más de un genotipo mitocondrial","expresa","S287 introducción","no evaluado","alta","Es una definición genética operacional.","resuelta","vigente"
"C-1174","La hipótesis de la maldición de la madre predice acumulación de variantes mitocondriales que dañan a machos pero son neutras o beneficiosas en hembras.","hipótesis de la maldición de la madre","propuesto_por","carga mitocondrial sesgada contra machos","expresa","S288 introducción; S289 introducción","no evaluado","media","La predicción deriva de herencia materna y selección sexualmente asimétrica.","sin resolver","vigente"
"C-1175","El panel de Drosophila de Carnegie y colaboradores combinó nueve genomas nucleares con nueve haplotipos mitocondriales, para 81 genotipos.","panel mitonuclear de Drosophila","tiene_valor_medido","9 × 9 = 81 genotipos","expresa","S288 resumen","no evaluado","alta","El número corresponde al diseño experimental.","resuelta","vigente"
"C-1176","En ocho de nueve fondos nucleares, la varianza mitocondrial del tamaño alar fue mayor en machos que en hembras.","panel mitonuclear de Drosophila","tiene_valor_medido","8 de 9 fondos con mayor varianza masculina","expresa","S288 resumen y resultados","no evaluado","alta","El patrón se midió en un panel factorial amplio.","resuelta","vigente"
"C-1177","El análisis de aproximadamente 0,5 millones de participantes del UK Biobank no encontró apoyo genómico global para la maldición de la madre en humanos.","afirmación C-1174","cuestionado_por","ausencia de carga mutacional masculina global detectable","expresa","S289 resumen","no evaluado","media","El tamaño muestral es amplio, aunque las proxies de aptitud tienen limitaciones.","parcialmente resuelta","vigente"
"C-1178","La maldición de la madre tiene apoyo dependiente de especie, carácter y diseño experimental.","hipótesis de la maldición de la madre","tiene_aceptacion*","evidencia mixta","sintesis(C-1174, C-1176, C-1177)","S288; S289","no evaluado","alta","Drosophila y humanos producen resultados diferentes bajo medidas distintas.","sin resolver","vigente"
"C-1179","La propuesta de que anisogamia y dos tipos sexuales surgieron para controlar conflicto citoplasmático es una hipótesis, no un hecho histórico observado.","hipótesis citoplasmática del origen de anisogamia","propuesto_por","control del conflicto mitocondrial o simbionte","expresa","S300 discusión","no evaluado","desconocida","Modelos muestran plausibilidad, pero múltiples hipótesis alternativas explican anisogamia.","sin resolver","vigente"
"C-1180","Las incompatibilidades mitonucleares aparecen cuando variantes de los dos genomas interactúan con efectos de aptitud dependientes de combinación.","incompatibilidad mitonuclear","clasificado_como_por","interacción epistática entre mtDNA y genoma nuclear","expresa","S288 resultados","no evaluado","media","El panel factorial identifica efectos de interacción.","resuelta","vigente"
"C-1181","Conjugación, transformación y transducción describen mecanismos establecidos de transferencia genética en procariotas.","mecanismos de HGT procariota","posee_rasgo","conjugación, transformación y transducción","expresa","S291 revisión [sin localizar con mayor precisión]","no evaluado","alta","Los mecanismos están caracterizados experimentalmente en bacterias y arqueas.","resuelta","vigente"
"C-1182","Esos tres rótulos no describen automáticamente el paso final de integración estable en un cromosoma nuclear eucariota.","HGT procariota-eucariota","no_equivale_a*","mecanismos procariotas sin pasos adicionales","sintesis(C-1181)","S291; S293","consenso amplio","alta","La entrada, transporte nuclear, reparación e integración requieren mecanismos adicionales.","resuelta","vigente"
"C-1183","Fagotrofia, endosimbiosis, vectores virales, elementos móviles y etapas celulares vulnerables se han propuesto como rutas de HGT eucariota.","HGT hacia eucariotas","posee_mecanismos_propuestos*","fagotrofia, endosimbiosis, virus, móviles y enlaces débiles","expresa","S291 revisión [sin localizar con mayor precisión]; S292 tesis general [sin localizar con mayor precisión]; S293 tesis general [sin localizar con mayor precisión]","no evaluado","baja","Las rutas tienen apoyo desigual y no se aplican a todos los linajes.","parcialmente resuelta","vigente"
"C-1184","Ku y Martin analizaron 30.358 secuencias eucariotas frente a 1.035.375 homólogos procariotas en 2.585 árboles génicos.","análisis de Ku y Martin","tiene_valor_medido","30.358 secuencias; 1.035.375 homólogos; 2.585 árboles","expresa","S290 resumen y métodos","no evaluado","alta","Los valores pertenecen al conjunto analizado.","resuelta","vigente"
"C-1185","La regla del 70 % de Ku y Martin trata identidades procariota-eucariota superiores a 70 % como señal probable de contaminación o error en muchos ensamblajes.","regla del 70 %","propuesto_por","filtro de contaminación en HGT eucariota","expresa","S290 título y resultados","no evaluado","media","Es un criterio empírico del conjunto estudiado y puede tener excepciones reales.","parcialmente resuelta","vigente"
"C-1186","Ku y Martin defendieron una barrera natural que hace rara la transferencia continua desde procariotas hacia eucariotas.","hipótesis de barrera natural de HGT","propuesto_por","HGT procariota-eucariota infrecuente y episódica","expresa","S290 discusión","no evaluado","baja","El argumento se apoya en distribución de árboles y contaminación, pero fue discutido.","sin resolver","vigente"
"C-1187","Van Etten y Bhattacharya sostuvieron que la cuestión principal es cuánto HGT eucariota existe y no si existe.","afirmación C-1186","cuestionado_por","hipótesis de barrera natural","expresa","S291 título y discusión","no evaluado","baja","La revisión reúne casos controlados y enfatiza métodos más estrictos.","sin resolver","vigente"
"C-1188","La atribución de origen bacteriano a un gen eucariota requiere filogenia, contexto genómico, cobertura, composición y exclusión de contaminación.","gen eucariota candidato a HGT","respaldado_por","evidencia filogenética y controles de ensamblaje","expresa","S290 métodos; S291 discusión","no evaluado","media","Ningún indicador aislado distingue todos los casos.","resuelta","vigente"
"C-1189","La hipótesis “eres lo que comes” propone un trinquete en el que genes de presas bacterianas sustituyen genes nucleares eucariotas.","hipótesis eres lo que comes","propuesto_por","HGT ligada a fagotrofia reiterada","expresa","S292 resumen","no evaluado","baja","La ruta es plausible pero la frecuencia histórica sigue discutida.","sin resolver","vigente"
"C-1190","El modelo de enlace débil propone que células germinales, embriones, tejidos dañados o etapas unicelulares vulnerables facilitan HGT.","modelo de enlace débil","propuesto_por","entrada genética durante etapas celulares vulnerables","expresa","S293 tesis general [sin localizar con mayor precisión]","no evaluado","baja","Organiza casos posibles, pero no cuantifica una tasa universal.","sin resolver","vigente"
"C-1191","El gen rquA participa en biosíntesis de rodoquinona en Pygsuia biforma.","rquA de Pygsuia biforma","posee_rasgo","función en biosíntesis de rodoquinona","expresa","S211 resultados","no evaluado","alta","La asociación gen-función se evaluó filogenética y bioquímicamente.","resuelta","vigente"
"C-1192","rquA fue transferido al menos dos veces desde bacterias hacia eucariotas y después entre linajes de protistas según la reconstrucción publicada.","rquA","transfiere_gen_a","múltiples eucariotas por HGT independiente","expresa","S211 resumen y resultados","no evaluado","media","El número mínimo depende de la topología y muestreo disponibles.","parcialmente resuelta","vigente"
"C-1193","Pygsuia posee además un sistema SUF adquirido lateralmente en su orgánulo relacionado con mitocondrias.","Pygsuia biforma","adquiere_rasgo","sistema SUF por HGT","expresa","S294 título y resultados","no evaluado","media","Filogenia y localización organelar sostienen la adquisición.","resuelta","vigente"
"C-1194","Monocercomonoides y Pygsuia muestran adquisiciones independientes de sistemas bacterianos vinculados a metabolismo anaerobio o Fe–S.","Monocercomonoides y Pygsuia","converge_con","HGT bacteriana funcional en anaerobiosis","sintesis(C-1147, C-1148, C-1191, C-1193)","S275; S277; S211; S294","no evaluado","alta","Los genes y destinos celulares no son idénticos, pero el mecanismo de adquisición es paralelo.","resuelta","vigente"
"C-1195","Boothby y colaboradores afirmaron que aproximadamente una sexta parte de los genes de un borrador de genoma de tardígrado procedía de HGT.","genoma borrador de Hypsibius dujardini","tiene_valor_medido","aproximadamente una sexta parte atribuida a HGT","expresa","S295 título, resumen y discusión","no evaluado","baja","La cifra dependía de un ensamblaje posteriormente cuestionado.","sin resolver","histórica"
"C-1196","Koutsovoulos y colaboradores no recuperaron evidencia de HGT extensa al reensamblar el genoma con controles de contaminación.","afirmación C-1195","cuestionado_por","reensamblaje y decontaminación","expresa","S296 título y resultados","no evaluado","media","Las secuencias de supuesto origen extraño se asociaron con contigs contaminantes o cobertura discordante.","resuelta","vigente"
"C-1197","El episodio de los tardígrados muestra que contaminación, binning y cobertura pueden simular transferencia horizontal masiva.","caso de HGT en tardígrados","posee_modo_de_fallo*","contaminación y ensamblaje quimérico","sintesis(C-1195, C-1196)","S295; S296","consenso amplio","alta","La afirmación original cambió tras datos y controles independientes.","resuelta","vigente"
"C-1198","La existencia de casos falsos positivos no refuta los casos de HGT apoyados por filogenia, función y contexto genómico.","contaminación en estudios de HGT","no_implica*","ausencia de HGT eucariota real","sintesis(C-1188, C-1191, C-1192, C-1196)","S291; S211; S296","consenso amplio","alta","Los criterios probatorios discriminan casos, no una respuesta global binaria.","resuelta","vigente"
"C-1199","La controversia sobre HGT eucariota es en parte una disputa sobre denominador, filtros y unidad de recuento.","frecuencia de HGT eucariota","depende_de*","genes, eventos, familias, linajes y controles utilizados","sintesis(C-1184, C-1185, C-1186, C-1187, C-1188)","S290; S291","no evaluado","alta","Los trabajos cuentan objetos distintos y aplican filtros diferentes.","sin resolver","vigente"
"C-1200","No se conoce la secuencia celular exacta que convirtió la asociación alfa-proteobacteriana ancestral en una mitocondria heredable.","integración mitocondrial ancestral","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","expresa","S281 revisión [sin localizar con mayor precisión]; S282 revisión [sin localizar con mayor precisión]","no evaluado","media","No existen descendientes del tallo que conserven etapas ordenables del proceso.","sin resolver","vigente"
"C-1201","No se conoce un criterio universal que prediga el punto de no retorno de una endosimbiosis.","punto de no retorno endosimbiótico","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","sintesis(C-979, C-1121)","S228; S230; S246; S513","no evaluado","alta","Dependencia, transmisión, reducción e importación se desacoplan; un correlato nutricional de insectos no es una regla universal.","sin resolver","vigente"
"C-1202","No se sabe cuántas asociaciones transitorias desaparecieron sin dejar genomas, fósiles o descendientes muestreables.","asociaciones endosimbióticas extinguidas","tiene_recuento*","LA LITERATURA DECLARA QUE NO SE SABE","glosa","n/a","no evaluado","desconocida","El registro está sesgado hacia asociaciones persistentes.","información insuficiente","vigente"
"C-1203","No se localizó un caso de recuperación completa de vida libre por el mismo endosimbionte obligado y genómicamente reducido.","reversión a vida libre por el mismo linaje reducido","tiene_estado*","NO LOCALIZADO EN ESTA SESIÓN","glosa","BN-038","no evaluado","desconocida","Los casos y revisiones disponibles documentan pérdida, reemplazo, extinción, integración o dificultad de cultivo, no reversión autónoma.","información insuficiente","vigente"
"C-1204","No se localizó una medida comparable del coste neto para el hospedador en todas las asociaciones tratadas.","coste neto de asociaciones","carece_de_medida_comparable*","medida común entre asociaciones","glosa","BN-046","no evaluado","desconocida","Los estudios miden flujo modelado, crecimiento o fisiología en sistemas y denominadores diferentes.","información insuficiente","vigente"
"C-1205","En modelos metabólicos de tres simbiosis de insectos xilófagos, simbiontes de ≤0,3 Mb reciclaron aproximadamente 30–80% del N derivado del hospedador, frente a 10–15% para simbiontes de ≥0,6 Mb.","simbiontes bacterianos modelados por Ankrah et al.","recicla_fraccion_de_nitrogeno*","aproximadamente 30–80% frente a 10–15% del N derivado del hospedador","expresa","S515 resumen; resultados; figs. 6–7","no evaluado","media","Son resultados de modelos y asociaciones concretas; no constituyen un coste neto universal de la simbiosis.","parcialmente resuelta","vigente"
"C-1206","Durinskia baltica y Kryptoperidinium foliaceum albergan endosimbiontes diatomeos terciarios y son los únicos casos localizados con dos mitocondrias de origen evolutivo distinto en la misma célula.","dinotomos Durinskia baltica y Kryptoperidinium foliaceum","es_huesped_de","endosimbionte diatomeo terciario que conserva mitocondria","expresa","S301 resumen; introducción","no evaluado","alta","La coexistencia de ambas mitocondrias fue documentada por secuenciación y expresión.","resuelta","vigente"
"C-1207","Las regiones codificantes de los genomas mitocondriales endosimbiontes de Durinskia baltica y Kryptoperidinium foliaceum miden 34.242 bp y 34.742 bp.","mitocondrias de endosimbiontes diatomeos de dinotomos","tiene_valor_medido","34.242 bp y 34.742 bp","expresa","S301 resultados; tabla 1","no evaluado","media","Las longitudes proceden de ensamblajes publicados; quedaron regiones no cerradas fuera de la región codificante.","resuelta","vigente"
"C-1208","Los genomas mitocondriales endosimbiontes de Durinskia baltica y Kryptoperidinium foliaceum codifican 58 y 59 genes.","mitocondrias de endosimbiontes diatomeos de dinotomos","tiene_valor_medido","58 genes y 59 genes","expresa","S301 resultados; tabla 1","no evaluado","alta","El contenido génico fue anotado en ambos ensamblajes.","resuelta","vigente"
"C-1209","Los genomas mitocondriales del hospedador y del endosimbionte en los dos dinotomos conservaron rasgos comparables a sus parientes de vida libre pese a su coexistencia.","genomas mitocondriales de dinotomos","posee_rasgo","cambio limitado respecto de dinoflagelados y diatomeas de vida libre","expresa","S301 conclusiones; resultados","no evaluado","alta","La comparación incluyó repertorio, orden génico, longitud y composición.","parcialmente resuelta","vigente"
"C-1210","El endosimbionte diatomeo de los dinotomos conserva núcleo, citosol, ribosomas citosólicos, retículo endoplasmático y mitocondrias.","endosimbionte diatomeo de dinotomos","posee_rasgo","compartimentos celulares eucariotas conservados","expresa","S302 introducción y discusión","no evaluado","media","La conservación se apoya en citología y transcriptómica de la asociación.","resuelta","vigente"
"C-1211","Burki y colaboradores identificaron nueve candidatos de transferencia génica endosimbiótica en dinotomos y noventa en kareniáceos.","EGT en dinoflagelados con plastos terciarios","tiene_valor_medido","9 genes candidatos en dinotomos y 90 en kareniáceos","expresa","S302 resumen; resultados","no evaluado","media","Los recuentos dependen de clasificación filogenética de transcriptos y del muestreo disponible.","parcialmente resuelta","vigente"
"C-1212","La persistencia estable y obligada del endosimbionte diatomeo no produjo una transferencia génica masiva comparable a la inferida en kareniáceos.","dinotomos","no_posee_rasgo*","EGT terciaria masiva localizada","sintesis(C-1210, C-1211)","S302 resultados y discusión","no evaluado","media","El núcleo endosimbionte retenido conserva funciones que en otros sistemas pueden transferirse.","parcialmente resuelta","vigente"
"C-1213","El genoma del plasto terciario de Karlodinium veneficum mide 142.981 bp y codifica 70 proteínas, 30 ARNt y tres ARNr.","plasto terciario de Karlodinium veneficum","tiene_valor_medido","142.981 bp; 70 proteínas; 30 ARNt; 3 ARNr","expresa","S303 resultados; tabla 1","no evaluado","alta","Los valores proceden del ensamblaje y anotación del genoma plastidial.","resuelta","vigente"
"C-1214","La filogenia plastidial de Karlodinium veneficum respaldó un origen haptófito con bootstrap de 100 %, pero no resolvió si los plastos de Karlodinium y Karenia derivan de una sola endosimbiosis terciaria o de adquisiciones independientes.","plasto terciario de Kareniaceae","tiene_posicion*","origen haptófito; número de adquisiciones sin resolver","expresa","S303 fig. 4; discusión","no evaluado","baja","El origen amplio tiene apoyo máximo en esa matriz; la historia de adquisición depende del muestreo y topología interna.","sin resolver","vigente"
"C-1215","El genoma de Salpingoeca rosetta contiene un mínimo de veinte familias completas de elementos transponibles según el cribado publicado.","Salpingoeca rosetta","posee_rasgo","mínimo de 20 familias completas de elementos transponibles","expresa","S304 resumen; resultados","no evaluado","alta","El inventario combinó RepeatMasker y búsquedas BLAST.","resuelta","vigente"
"C-1216","El inventario de Salpingoeca rosetta incluyó siete familias de transposones de ADN y trece familias de retrotransposones LTR, además de dos candidatos no-LTR sin secuencia completa.","elementos transponibles de Salpingoeca rosetta","tiene_valor_medido","7 familias de ADN; 13 LTR; 2 candidatos no-LTR incompletos","expresa","S304 resumen; resultados","no evaluado","media","Las clases se anotaron por estructura y homología; los candidatos no-LTR no pudieron cerrarse.","parcialmente resuelta","vigente"
"C-1217","El ensamblaje examinado de Monosiga brevicollis contenía tres familias nuevas de retrotransposones LTR y una ausencia aparente de retrotransposones no-LTR y transposones de ADN.","Monosiga brevicollis","posee_rasgo","3 familias LTR y ausencia aparente de otros tipos","expresa","S305 resumen","no evaluado","baja","La ausencia es dependiente del ensamblaje y del método de detección; las tres familias mostraron transcripción.","parcialmente resuelta","vigente"
"C-1218","La diversidad de familias de elementos móviles difiere entre los dos coanoflagelados genómicamente examinados.","Salpingoeca rosetta y Monosiga brevicollis","posee_diferencia*","20 familias completas mínimas frente a 3 familias LTR detectadas","sintesis(C-1215, C-1216, C-1217)","S304; S305","no evaluado","alta","Los inventarios publicados usan genomas distintos y muestran una diferencia cualitativa y cuantitativa.","resuelta","vigente"
"C-1219","La herencia estrictamente materna de mitocondrias no es universal en animales porque algunos bivalvos presentan herencia doble uniparental.","herencia mitocondrial animal","posee_excepcion*","herencia doble uniparental en bivalvos","expresa","S306 resumen; introducción","no evaluado","media","Se secuenciaron mitogenomas específicos de sexo y se documentó transmisión por óvulos y espermatozoides.","resuelta","vigente"
"C-1220","En la herencia doble uniparental, las hembras transmiten el mitogenoma F a ambos sexos y los machos transmiten el mitogenoma M a sus hijos varones.","herencia doble uniparental","posee_rasgo","dos linajes mitocondriales transmitidos por sexos distintos","expresa","S306 introducción","no evaluado","alta","El patrón ha sido documentado en múltiples especies de bivalvos.","resuelta","vigente"
"C-1221","La existencia de herencia doble uniparental muestra que la supresión de conflicto mediante herencia materna exclusiva no es un estado universal entre eucariotas.","herencia materna exclusiva","no_es_universal*","transmisión mitocondrial eucariota","sintesis(C-1170, C-1219, C-1220)","S300; S306","consenso amplio","alta","El sistema DUI mantiene dos linajes mitocondriales y heteroplasmia estructurada.","resuelta","vigente"
"C-1222","Grau-Bové et al. estimaron que los elementos transponibles ocupan aproximadamente 5–9% en Salpingoeca, Sphaeroforma, Abeoforma y Pirum y menos de 2,5% en otros holozoos de su comparación.","elementos transponibles en genomas holozoos seleccionados","tiene_fraccion_genomica*","aproximadamente 5–9% o menos de 2,5%, según especie","expresa","S434 resultados; suplemento; BN-048","no evaluado","baja","Las cifras dependen de especie, anotación y continuidad del ensamblaje y no forman una medición homogénea para todo el corredor.","parcialmente resuelta","vigente"
