"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-595","Para Pluriformea sensu Hehenberger et al. 2017, la evidencia molecular o genómica resumida es: 255 genes, 81.495 aminoácidos, 38 taxones en S129.","Pluriformea sensu Hehenberger et al. 2017","respaldado_por","255 genes, 81.495 aminoácidos, 38 taxones en S129","expresa","S129 métodos","no evaluado","media","La evidencia procede de matrices o caracteres citados. Genes, aminoácidos y taxones forman el vector indivisible que dimensiona una única matriz filogenómica de S129.","sin resolver","vigente"
"C-596","La evidencia resumida para Pluriformea combina observación del ciclo vital, transcriptómica y filogenómica concatenada.","Pluriformea sensu Hehenberger et al. 2017","respaldado_por","observación del ciclo vital, transcriptómica y filogenómica concatenada","sintesis(C-594, C-595)","S129 Métodos y Results; S132 Results","no evaluado","media","La clasificación sintetiza los estados celulares descritos y la matriz filogenómica registrados en sus dependencias.","resuelta","vigente"
"C-597","El soporte cuantitativo o estado de soporte de Pluriformea sensu Hehenberger et al. 2017 es: Ichthyosporea como rama profunda obtuvo MLBS = 74 % en S129; otras matrices recuperan topologías distintas.","Pluriformea sensu Hehenberger et al. 2017","tiene_soporte*","Ichthyosporea como rama profunda obtuvo MLBS = 74 % en S129; otras matrices recuperan topologías distintas","expresa","S129 Results; S126 resultados","no evaluado","media","El soporte se transcribe sin convertir métricas distintas.","sin resolver","vigente"
"C-598","Para la corona Pluriformea muestreada como Syssomonas+Corallochytrium, Table S7 nodo 115 publica el intervalo 456,8–836,8 Ma bajo la raíz de 1,5 Ga.","Pluriformea sensu Hehenberger et al. 2017","tiene_edad_estimada","intervalo 456,8–836,8 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 115, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo del nodo operacional muestreado se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-599","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 115 publica para Pluriformea el intervalo 447,1–834,0 Ma.","Pluriformea sensu Hehenberger et al. 2017","tiene_edad_estimada","intervalo 447,1–834,0 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 115; S545 filogenia","no evaluado","alta","La cifra no debe duplicarse como edad independiente de Corallochytrea sin declarar la circunscripción operacional.","resuelta","vigente"
"C-600","Corallochytrea contiene Corallochytrium y linajes asignados por secuencia según autor.","Corallochytrea","contiene*","Corallochytrium y linajes asignados por secuencia según autor","expresa","S129 fig. 1; S01 clasificación","no evaluado","media","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-601","El grupo hermano operativo de Corallochytrea es Syssomonas dentro de Pluriformea sensu S129.","Corallochytrea","grupo_hermano_de","Syssomonas dentro de Pluriformea sensu S129","expresa","S129 Results","no evaluado","media","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-602","S129 describió la morfología de Corallochytrium dentro de su comparación de los taxones incluidos en Pluriformea.","Corallochytrium en S129","posee_descripcion_de*","morfología del taxón dentro de la comparación de Pluriformea","expresa","S129 Results; fig. 1","no evaluado","desconocida","La afirmación se limita a la descripción positiva del taxón y no la convierte en diagnóstico de un clado multiespecífico.","parcialmente resuelta","vigente"
"C-603","Para Corallochytrea, la evidencia molecular o genómica resumida es: transcriptoma de Corallochytrium y filogenómica de Pluriformea.","Corallochytrea","respaldado_por","transcriptoma de Corallochytrium y filogenómica de Pluriformea","expresa","S129 métodos","no evaluado","media","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-604","El tipo principal de evidencia que sostiene Corallochytrea es filogenómica y descripción morfológica de taxones.","Corallochytrea","respaldado_por","filogenómica y descripción morfológica de taxones","sintesis(C-602, C-603)","S129 Methods, Results y fig. 1","no evaluado","media","La clasificación sintetiza la descripción morfológica y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-605","El soporte cuantitativo o estado de soporte de Corallochytrea es: relación Syssomonas+Corallochytrium fuertemente apoyada en S129; valor exacto no localizado.","Corallochytrea","tiene_soporte*","relación Syssomonas+Corallochytrium fuertemente apoyada en S129; valor exacto no localizado","expresa","S129 fig. 1; sin localizar","no evaluado","media","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-606","El muestreo de S126 incluye un solo terminal de Corallochytrium.","muestreo de Corallochytrium en S126","tiene_valor_medido","un terminal","expresa","S126 fig. 1 y Table S7, nodo 115","no evaluado","alta","El recuento del muestreo es directo; la consecuencia taxonómica se mantiene separada en C-607.","información insuficiente","vigente"
"C-607","La atribución a Corallochytrea de una edad del nodo 115 de S126 depende de la circunscripción taxonómica declarada.","atribución a Corallochytrea de la edad del nodo 115 de S126","depende_de*","circunscripción taxonómica declarada","sintesis(C-600, C-601, C-606)","S129 fig. 1; S126 fig. 1 y Table S7, nodo 115","no evaluado","alta","La condición metodológica se deriva de la circunscripción estricta y del único terminal de Corallochytrium muestreado.","parcialmente resuelta","vigente"
"C-608","Filasterea contiene Capsaspora, Ministeria, Pigoraptor y linajes incorporados por clasificaciones posteriores.","Filasterea","contiene*","Capsaspora, Ministeria, Pigoraptor y linajes incorporados por clasificaciones posteriores","expresa","S130 Results; S129 fig. 1","consenso amplio","alta","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-609","El grupo hermano operativo de Filasterea es Choanozoa sensu stricto dentro de Filozoa.","Filasterea","grupo_hermano_de","Choanozoa sensu stricto dentro de Filozoa","expresa","S130 fig. 1; S129 fig. 1","consenso amplio","alta","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-610","S130 describió extensiones filopodiales o tentaculares en los filastereos Capsaspora y Ministeria.","Capsaspora y Ministeria en S130","posee_rasgo","extensiones filopodiales o tentaculares","expresa","S130 Results; fig. 1","no evaluado","media","La afirmación positiva queda acotada a los taxones descritos en una sola fuente y no se extrapola a todo Filasterea ni a aceptación comunitaria.","parcialmente resuelta","vigente"
"C-611","Para Filasterea, la evidencia molecular o genómica resumida es: 78 proteínas en S130 y 255 genes en S129; repertorios de adhesión y señalización.","Filasterea","respaldado_por","78 proteínas en S130 y 255 genes en S129; repertorios de adhesión y señalización","expresa","S130 Methods; S129 métodos","consenso amplio","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-612","La evidencia resumida para Filasterea combina caracteres celulares acotados, filogenómica concatenada y genómica comparada.","Filasterea","respaldado_por","caracteres celulares acotados, filogenómica concatenada y genómica comparada","sintesis(C-610, C-611)","S130 Métodos y Results; S129 Métodos","no evaluado","alta","La clasificación sintetiza los caracteres celulares y la evidencia molecular registrados en sus dependencias.","resuelta","vigente"
"C-613","El soporte cuantitativo o estado de soporte de Filasterea es: Filasterea y su relación con Choanozoa recibieron soporte máximo en S130 para el muestreo de 2008.","Filasterea","tiene_soporte*","Filasterea y su relación con Choanozoa recibieron soporte máximo en S130 para el muestreo de 2008","expresa","S130 fig. 1","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-614","Para la corona de Filasterea, Table S7 nodo 128 publica el intervalo 544,8–882,8 Ma bajo la raíz de 1,5 Ga.","Filasterea","tiene_edad_estimada","intervalo 544,8–882,8 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 128, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo de la corona muestreada se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-615","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 128 publica para Filasterea el intervalo 546,1–888,6 Ma.","Filasterea","tiene_edad_estimada","intervalo 546,1–888,6 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 128; S545 filogenia","no evaluado","alta","La fecha del nodo no equivale a la edad de origen de filopodios o adhesión.","resuelta","vigente"
"C-616","Filozoa contiene Filasterea y Choanozoa sensu stricto.","Filozoa","contiene*","Filasterea y Choanozoa sensu stricto","expresa","S130 Results; fig. 1","no evaluado","alta","La composición procede de la clasificación o filogenia citada. Una sola fuente primaria no basta para calificar el grado de consenso; la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-617","El grupo hermano operativo de Filozoa es Ichthyosporea o Pluriformea según la raíz interna de Holozoa adoptada.","Filozoa","grupo_hermano_de","Ichthyosporea o Pluriformea según la raíz interna de Holozoa adoptada","expresa","S126 figs. 4–5","no evaluado","alta","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-618","Shalchian-Tabrizi et al. propusieron las extensiones filopodiales como carácter relevante para Filozoa.","extensiones filopodiales","propuesto_como_caracter_de*","Filozoa por Shalchian-Tabrizi et al.","expresa","S130 Results y Discussion; fig. 1","no evaluado","desconocida","Se registra la propuesta histórica positiva sin convertirla en un carácter exclusivo o universal.","parcialmente resuelta","vigente"
"C-619","Para Filozoa, la evidencia molecular o genómica resumida es: matriz de 78 proteínas, 30 taxones y 17.482 aminoácidos en S130.","Filozoa","respaldado_por","matriz de 78 proteínas, 30 taxones y 17.482 aminoácidos en S130","expresa","S130 métodos","no evaluado","alta","La evidencia procede de matrices o caracteres citados. Proteínas, taxones y aminoácidos forman el vector indivisible que dimensiona una única matriz filogenómica de S130.","parcialmente resuelta","vigente"
"C-620","La evidencia resumida para Filozoa combina una propuesta de carácter celular y filogenómica concatenada.","Filozoa","respaldado_por","propuesta de carácter celular y filogenómica concatenada","sintesis(C-618, C-619)","S130 Métodos, Results y Discussion","no evaluado","alta","La clasificación sintetiza la propuesta celular y la matriz filogenómica registradas en sus dependencias.","resuelta","vigente"
"C-621","El soporte cuantitativo o estado de soporte de Filozoa es: soporte máximo en ML y Bayes para la relación Filasterea+(Choanoflagellata+Metazoa) en S130.","Filozoa","tiene_soporte*","soporte máximo en ML y Bayes para la relación Filasterea+(Choanoflagellata+Metazoa) en S130","expresa","S130 fig. 1","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-622","Para Filozoa, Table S7 nodo 341 publica el intervalo 844,8–1.000,2 Ma bajo la raíz de 1,5 Ga.","Filozoa","tiene_edad_estimada","intervalo 844,8–1.000,2 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 341, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-623","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 341 publica para Filozoa el intervalo 847,9–1.001,7 Ma.","Filozoa","tiene_edad_estimada","intervalo 847,9–1.001,7 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 341; S545 filogenia","no evaluado","alta","La circunscripción debe acompañar la edad y mantenerse separada de la corona Filasterea.","resuelta","vigente"
"C-624","Choanozoa sensu stricto ≈ Apoikozoa contiene Choanoflagellata y Metazoa.","Choanozoa sensu stricto ≈ Apoikozoa","contiene*","Choanoflagellata y Metazoa","expresa","S134 clasificación: definición; S135 clasificación: circunscripción; S01 clasificación","no evaluado","alta","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-625","La tabla nodal de Choanozoa sensu stricto ≈ Apoikozoa consigna recíprocamente a Filasterea como su grupo hermano a partir de C-609.","tabla nodal de Choanozoa sensu stricto ≈ Apoikozoa","consigna_como_grupo_hermano*","Choanozoa sensu stricto y Filasterea","sintesis(C-609)","C-609","no evaluado","media","Es una convención tabular recíproca; la relación filogenética científica se registra una sola vez en C-609.","resuelta","vigente"
"C-626","S134 propuso para el ancestro de Choanozoa sensu stricto ≈ Apoikozoa un complejo de collar con cilio apical rodeado de microvellosidades actínicas.","ancestro de Choanozoa sensu stricto ≈ Apoikozoa en S134","posee_rasgo","complejo de collar con cilio apical rodeado de microvellosidades actínicas","expresa","S134 glosario y discusión","no evaluado","media","La fila conserva la propuesta de carácter; la cautela sobre homología y distribución no se codifica como una segunda proposición.","parcialmente resuelta","vigente"
"C-627","Para Choanozoa sensu stricto ≈ Apoikozoa, la evidencia molecular o genómica resumida es: filogenias multigénicas y genómicas recuperan Choanoflagellata+Metazoa.","Choanozoa sensu stricto ≈ Apoikozoa","respaldado_por","filogenias multigénicas y genómicas recuperan Choanoflagellata+Metazoa","expresa","S130 fig. 1; S136 filogenia; S147 resumen","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-628","El tipo principal de evidencia que sostiene Choanozoa sensu stricto ≈ Apoikozoa es filogenómica, genómica y morfología comparada.","Choanozoa sensu stricto ≈ Apoikozoa","respaldado_por","filogenómica, genómica y morfología comparada","sintesis(C-626, C-627)","S134 glosario y discusión; S130 fig. 1; S136 filogenia; S147 resumen","no evaluado","alta","La clasificación sintetiza la morfología comparada y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-629","El soporte cuantitativo o estado de soporte de Choanozoa sensu stricto ≈ Apoikozoa es: relación Choanoflagellata+Metazoa con soporte máximo en S130; S136 confirma el nodo con muestreo de coanoflagelados.","Choanozoa sensu stricto ≈ Apoikozoa","tiene_soporte*","relación Choanoflagellata+Metazoa con soporte máximo en S130; S136 confirma el nodo con muestreo de coanoflagelados","expresa","S130 fig. 1; S136 resultados","consenso amplio","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-630","S142 publicó un intervalo de 761–957 Ma para Choanozoa sensu stricto ≈ Apoikozoa.","Choanozoa sensu stricto ≈ Apoikozoa en S142","tiene_edad_estimada","intervalo de 761–957 Ma","expresa","S142 tabla 1","no evaluado","media","Se conserva únicamente el intervalo publicado; su método se registra en C-631.","sin resolver","vigente"
"C-631","La estimación temporal de Choanozoa sensu stricto ≈ Apoikozoa en S142 usa un reloj molecular relajado bayesiano con seis calibraciones fósiles.","estimación temporal de Choanozoa sensu stricto ≈ Apoikozoa en S142","usa_metodo*","reloj molecular relajado bayesiano con seis calibraciones fósiles","expresa","S142 tabla 1","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-632","Choanoflagellata contiene Craspedida y Acanthoecida en la clasificación de trabajo.","Choanoflagellata","contiene*","Craspedida y Acanthoecida en la clasificación de trabajo","expresa","S01 clasificación; S136 filogenia","no evaluado","alta","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-633","El grupo hermano operativo de Choanoflagellata es Metazoa.","Choanoflagellata","grupo_hermano_de","Metazoa","expresa","S130 fig. 1; S136 título","consenso amplio","alta","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-634","Para Choanoflagellata, los caracteres morfológicos o ultraestructurales resumidos son: célula con un cilio apical rodeado por collar de microvellosidades actínicas en el estado característico.","Choanoflagellata","posee_rasgo","célula con un cilio apical rodeado por collar de microvellosidades actínicas en el estado característico","expresa","S134 glosario; S136 introducción","no evaluado","media","Los caracteres se observan en miembros o se reconstruyen; su exclusividad se evalúa por separado.","parcialmente resuelta","vigente"
"C-635","Para Choanoflagellata, la evidencia molecular o genómica resumida es: filogenias multigénicas y genomas de coanoflagelados.","Choanoflagellata","respaldado_por","filogenias multigénicas y genomas de coanoflagelados","expresa","S136 filogenia; S147 resumen","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-636","El tipo principal de evidencia que sostiene Choanoflagellata es morfología, filogenia molecular y genómica.","Choanoflagellata","respaldado_por","morfología, filogenia molecular y genómica","sintesis(C-634, C-635)","S134 glosario; S136 introducción y filogenia; S147 resumen","no evaluado","alta","La clasificación sintetiza la morfología y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-637","El soporte cuantitativo o estado de soporte de Choanoflagellata es: grupo hermano de Metazoa con soporte máximo en S130; S136 recupera la relación en su muestreo.","Choanoflagellata","tiene_soporte*","grupo hermano de Metazoa con soporte máximo en S130; S136 recupera la relación en su muestreo","expresa","S130 fig. 1; S136 Results","consenso amplio","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-638","La edad publicada o estado de datación de Choanoflagellata es: la divergencia Choanoflagellata–Metazoa fue estimada en 761–957 Ma por S142.","Choanoflagellata","tiene_edad_estimada","la divergencia Choanoflagellata–Metazoa fue estimada en 761–957 Ma por S142","expresa","S142 tabla 1","no evaluado","media","La fecha depende del reloj, calibraciones y topología; los huecos no se estiman.","sin resolver","vigente"
"C-639","El método de la estimación temporal de Choanoflagellata es: reloj molecular relajado bayesiano con seis calibraciones fósiles.","Choanoflagellata","respaldado_por","reloj molecular relajado bayesiano con seis calibraciones fósiles","expresa","S142 tabla 1","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-640","Metazoa se mantiene como nombre terminal y su topología interna no se desarrolla en esta parte.","Metazoa","clasificado_como_por","terminal del corredor","glosa","n/a","no evaluado","alta","La fila registra una restricción documental y no una inferencia sobre la composición interna.","resuelta","vigente"
"C-641","La tabla nodal de Metazoa consigna a Choanoflagellata en la columna operativa de grupo hermano.","tabla nodal de Metazoa","consigna_como_grupo_hermano*","Choanoflagellata","glosa","n/a","no evaluado","alta","Es la representación tabular de la arista ya registrada en C-633, no una segunda proposición filogenética recíproca.","resuelta","vigente"
"C-642","El alcance documental de esta sección limita Metazoa a un terminal y excluye el desarrollo de sus caracteres internos.","alcance documental de Metazoa en la sección 4","limita_desarrollo_de*","caracteres internos de Metazoa","glosa","n/a","no evaluado","alta","Es una decisión de alcance documental y no un pseudoestado morfológico.","resuelta","vigente"
"C-643","Para Metazoa, la evidencia molecular o genómica resumida es: filogenómica recupera Metazoa como clado hermano de Choanoflagellata.","Metazoa","respaldado_por","filogenómica recupera Metazoa como clado hermano de Choanoflagellata","expresa","S130 fig. 1; S136 filogenia","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-644","Dentro del alcance de esta sección, la relación de Metazoa con Choanoflagellata se sostiene mediante filogenómica.","relación de Metazoa con Choanoflagellata en esta sección","respaldado_por","filogenómica","sintesis(C-642, C-643)","S130 fig. 1; S136 filogenia; restricción de alcance C-642","no evaluado","alta","La afirmación separa la evidencia filogenómica del límite documental sobre caracteres internos.","resuelta","vigente"
"C-645","El soporte cuantitativo o estado de soporte de Metazoa es: soporte máximo para Choanoflagellata+Metazoa en S130.","Metazoa","tiene_soporte*","soporte máximo para Choanoflagellata+Metazoa en S130","expresa","S130 fig. 1","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-646","La edad y las divergencias internas de Metazoa se omiten por una restricción expresa de alcance; la omisión no constituye un resultado de búsqueda negativa.","Metazoa","tiene_estado*","terminal documental sin desarrollo cronológico interno","glosa","n/a","no evaluado","alta","Separa una decisión procedimental de una incertidumbre científica.","resuelta","vigente"
"C-647","Metazoa se conserva como terminal del corredor y no se le asigna en esta parte un método de datación interno.","Metazoa","clasificado_como_por","terminal fuera del alcance cronológico interno","glosa","n/a","no evaluado","alta","No se crea una búsqueda negativa para una cuestión excluida expresamente.","resuelta","vigente"
"C-648","Liu et al. reunieron 348 taxones pertenecientes a 33 linajes principales de Opisthokonta.","análisis de Liu et al.","tiene_valor_medido","348 taxones y 33 linajes","expresa","S126 Results; S3 table","no evaluado","alta","Es el muestreo publicado.","resuelta","vigente"
"C-649","La matriz BUSCO de Liu et al. contiene 228 genes.","matriz BUSCO","tiene_valor_medido","228 genes","expresa","S126 tabla 1; Methods","no evaluado","alta","Es el recuento publicado.","resuelta","vigente"
"C-650","La matriz OrthoFinder de Liu et al. contiene 440 genes.","matriz OrthoFinder","tiene_valor_medido","440 genes","expresa","S126 tabla 1; Methods","no evaluado","alta","Es el recuento publicado.","resuelta","vigente"
"C-651","La matriz Tikhonenkov_2020 de Liu et al. contiene 201 genes.","matriz Tikhonenkov_2020","tiene_valor_medido","201 genes","expresa","S126 tabla 1; Methods","no evaluado","alta","Es el recuento publicado.","resuelta","vigente"
"C-652","Liu et al. generaron 18 árboles mediante tres matrices, dos versiones de taxones y tres esquemas de modelos.","análisis de Liu et al.","tiene_valor_medido","18 árboles","expresa","S126 Methods; fig. 2","no evaluado","alta","La combinación factorial está publicada.","resuelta","vigente"
"C-653","Aproximadamente 85 % de las ramas internas fueron congruentes entre los 18 árboles.","árboles de Opisthokonta de Liu et al.","tiene_valor_medido","aproximadamente 85 % de ramas congruentes","expresa","S126 Results","no evaluado","alta","Es el resumen de concordancia publicado.","resuelta","vigente"
"C-654","Los análisis con el mismo conjunto de ortólogos mostraron 97–98 % de congruencia.","árboles con el mismo conjunto de ortólogos","tiene_valor_medido","97–98 % de congruencia","expresa","S126 Results","no evaluado","alta","Es el rango publicado.","resuelta","vigente"
"C-655","Los análisis con conjuntos de ortólogos diferentes mostraron 87–91 % de congruencia.","árboles con conjuntos de ortólogos diferentes","tiene_valor_medido","87–91 % de congruencia","expresa","S126 Results","no evaluado","alta","Es el rango publicado.","resuelta","vigente"
"C-656","BUSCO y Tikhonenkov_2020 recuperaron Pluriformea como grupo hermano del resto de Holozoa.","hipótesis Pluriformea-sister","respaldado_por","matrices BUSCO y Tikhonenkov_2020","expresa","S126 Results; fig. 4","no evaluado","media","Dos conjuntos de ortólogos recuperan esta topología, pero OrthoFinder no.","sin resolver","vigente"
"C-657","OrthoFinder recuperó Pluriformea+Ichthyosporea como Teretosporea, hermana de Filozoa.","hipótesis Teretosporea-sister","respaldado_por","matriz OrthoFinder","expresa","S126 Results; fig. 4","no evaluado","media","La topología cambia al cambiar el conjunto de ortólogos.","sin resolver","vigente"
"C-658","Una ejecución BUSCO bajo GTR+CAT apoyó débilmente Teretosporea-sister con UFB = 23.","hipótesis Teretosporea-sister","tiene_soporte*","UFB = 23 bajo BUSCO#1 GTR+CAT","expresa","S126 Results; S1 Data","no evaluado","baja","El soporte es explícitamente débil y excepcional dentro de esa matriz.","sin resolver","vigente"
"C-659","La hipótesis Ichthyosporea-sister no fue recuperada en los análisis principales de Liu et al.","hipótesis Ichthyosporea-sister","no_recuperado_en*","análisis principales de S126","expresa","S126 Results","no evaluado","media","La ausencia no constituye falsación porque muestreos reducidos la recuperan.","sin resolver","vigente"
"C-660","La reducción de la matriz Tikhonenkov_2020 a 60 taxones cambió el resultado a Ichthyosporea-sister.","hipótesis Ichthyosporea-sister","respaldado_por","submuestreo a 60 taxones","expresa","S126 fig. 5C; Results","no evaluado","media","El cambio muestra sensibilidad al muestreo taxonómico.","sin resolver","vigente"
"C-661","El aumento del muestreo a 180, 240 y 347 taxones favoreció Pluriformea-sister en los análisis citados.","hipótesis Pluriformea-sister","respaldado_por","muestreos de 180, 240 y 347 taxones","expresa","S126 fig. 5C; Results","no evaluado","media","El efecto depende también de la matriz. 180/240/347 son niveles coordinados de una única serie de sensibilidad al tamaño de muestreo.","sin resolver","vigente"
"C-662","La hipótesis Teretosporea-sister obtuvo UFB = 98 con OrthoFinder#2 bajo un modelo sitio-homogéneo.","hipótesis Teretosporea-sister","tiene_soporte*","UFB = 98","expresa","S126 fig. 5E; Results","no evaluado","media","El bootstrap de concatenación es alto.","sin resolver","vigente"
"C-663","Solo 0,7 % de los loci, 3 de 426, apoyaron Teretosporea-sister en el cálculo de gCF citado.","hipótesis Teretosporea-sister","tiene_soporte*","gCF = 0,7 %; 3/426 loci","expresa","S126 fig. 5E; Results","no evaluado","alta","El factor de concordancia génica cuantifica discordancia con el árbol concatenado. 0,7 % y 3/426 son dos representaciones de la misma medición de concordancia génica.","sin resolver","vigente"
"C-664","El 98,6 % de los árboles génicos, 420 de 426, apoyó topologías distintas de las tres candidatas en el análisis citado.","árboles génicos de OrthoFinder#2","tiene_valor_medido","98,6 %; 420/426 fuera de tres candidatas","expresa","S126 fig. 5E; Results","no evaluado","alta","La cifra muestra señal génica dispersa. 98,6 % y 420/426 son dos representaciones de la misma medición del conjunto de árboles fuera de las candidatas.","resuelta","vigente"
"C-665","Los apoyos de sitios para las tres topologías fueron 34,04/32,98/32,98.","tres topologías de Holozoa unicelular","tiene_valor_medido","sCF = 34,04/32,98/32,98","expresa","S126 fig. 5E; S112 table","no evaluado","alta","Los valores son casi equivalentes y muestran ruido de sitios. 34,04/32,98/32,98 es un vector único de sCF cuyos componentes corresponden a las tres topologías comparadas conjuntamente.","sin resolver","vigente"
"C-666","En S126, el alto soporte de concatenación para raíces internas alternativas de Holozoa coexiste con baja concordancia génica y de sitios.","análisis de raíces internas de Holozoa en S126","muestra_discordancia_entre*","soporte de concatenación y concordancia génica y de sitios","sintesis(C-656, C-657, C-658, C-659, C-660, C-661, C-662, C-663, C-664, C-665)","S126 Results; fig. 5","no evaluado","alta","La fila conserva la discordancia empírica; la conclusión de irresolución queda separada en C-680.","sin resolver","vigente"
"C-667","La Choanozoa histórica de Cavalier-Smith reunió protistas opisthokontos y excluyó animales, por lo que era parafilética respecto de Metazoa.","Choanozoa sensu histórico","clasificado_como_por","agrupación parafilética de protistas opisthokontos","expresa","S125 clasificación; S130 introducción","no evaluado","alta","La circunscripción excluía descendientes animales del mismo linaje.","resuelta","histórica"
"C-668","Brunet y King emplearon Choanozoa para el clado Choanoflagellata+Metazoa.","Choanozoa sensu stricto","propuesto_por","Brunet y King 2017","expresa","S134 glosario; definición","no evaluado","alta","La fuente restringe el nombre a un clado monofilético.","resuelta","vigente"
"C-669","Budd y Jensen propusieron Apoikozoa para el clado Metazoa+Choanoflagellata.","Apoikozoa sensu Budd y Jensen","propuesto_por","Budd y Jensen 2017","expresa","S135 resumen","no evaluado","alta","La circunscripción está declarada expresamente.","resuelta","vigente"
"C-670","Adl et al. 2019 cuestionaron la denominación Apoikozoa de C-669 y prefirieron Choanozoa.","C-669","cuestionado_por","preferencia nomenclatural de Adl et al. 2019","expresa","S01 clasificación: nota de Choanozoa","no evaluado","alta","La clasificación adoptada conserva Choanozoa para el clado.","resuelta","vigente"
"C-671","Choanozoa sensu histórico no tiene la misma circunscripción que Choanozoa sensu stricto ≈ Apoikozoa.","Choanozoa sensu histórico","no_es_sinonimo_de*","Choanozoa sensu stricto ≈ Apoikozoa","sintesis(C-667, C-668, C-669, C-670)","S01; S134; S135","no evaluado","alta","La fila conserva una sola distinción de circunscripción; C-668 y C-669 registran los usos modernos por separado.","resuelta","vigente"
"C-672","Corallochytrium es miembro de Corallochytrea según la clasificación adoptada.","Corallochytrium","miembro_de","Corallochytrea","expresa","S01 clasificación; S129 fig. 1","no evaluado","alta","Corallochytrium es un género y Corallochytrea un linaje; esas categorías no son intercambiables.","resuelta","vigente"
"C-673","Hehenberger et al. introdujeron el nombre Pluriformea para el clado de su muestreo que reunía Syssomonas y Corallochytrium.","nombre Pluriformea","propuesto_por","Hehenberger et al. 2017 para el clado Syssomonas+Corallochytrium","expresa","S129 resumen; fig. 1","no evaluado","alta","Esta fila registra la proposición nomenclatural; la composición filogenética del clado se conserva por separado en C-592.","resuelta","vigente"
"C-674","Corallochytrea es miembro de Pluriformea sensu Hehenberger et al. 2017.","Corallochytrea","miembro_de","Pluriformea sensu Hehenberger et al. 2017","sintesis(C-672, C-673)","S129 fig. 1; S01 clasificación","no evaluado","alta","Pluriformea añade al menos Syssomonas a la rama de Corallochytrium y por ello no se trata aquí como sinónimo automático de Corallochytrea.","resuelta","vigente"
"C-675","Liu et al. emplearon “Pluriformea/Corallochytrea” y después “Pluriformea” como una abreviación operacional de su muestreo.","Pluriformea/Corallochytrea sensu Liu et al.","clasificado_como_por","etiqueta operacional","expresa","S126 Methods; fig. 2; sin localizar","no evaluado","media","Una abreviación de matriz no establece sinonimia nomenclatural plena.","resuelta","vigente"
