csv_path,fila,columna,contenido_sha256,contenido,afirmaciones,base_semantica,estado_revision,nota_adjudicacion
data/tablas/07/table-38b-7-2-redox-y-aceptores.csv,8,qué representa,0390c9e5b061b4fb4119ec26e058366968c5050dacf3f2f164cc34ace5e78abf,límite inferior inferido para aguas superficiales,C-1944,Afirmación+SPO+Motivo,REVISADA,"La fila nueva repite el proxy, magnitud, alcance y límites atomizados en C-1944."
data/tablas/07/table-38b-7-2-redox-y-aceptores.csv,8,límite,88f36d46635b20bf182eb0be421f77d9b37253a8a8967a8a6769e5b5260643de,"no media global, océano profundo ni todo el Paleoproterozoico",C-1944,Afirmación+SPO+Motivo,REVISADA,"La fila nueva repite el proxy, magnitud, alcance y límites atomizados en C-1944."
data/tablas/07/table-38c-7-4-episodios-globales.csv,2,edad o magnitud conservada,93b6f547548785416c4e6b94a6112c3215b48a6952e3ba16fa16d656cc8ccf19,"depósitos entre ~2,45 y 2,22 Ga; tres episodios anteriores a ~2,31 Ga; último sudafricano 2,26–2,22 Ga",C-848,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/07/table-38c-7-4-episodios-globales.csv,3,edad o magnitud conservada,c765dcb6a37a9c9873d00e4bd952f0c4673f3be20915956648e550248fceea7e,~717–659 Ma,C-823,Afirmación+Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación+Objeto; no se heredaron todas las C de la fila.
data/tablas/07/table-38c-7-4-episodios-globales.csv,4,edad o magnitud conservada,a0af81c8108d314daf26177d97d2591fc283f686282ec9c71fbd8447ba62fbb1,El inicio de la glaciación Marinoana está menos constreñido que su final y fue situado en las fuentes recuperadas después de aproximadamente 659 Ma y antes de aproximadamente 639 Ma.,C-825,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-825; no se usó semejanza léxica ni herencia de fila.
data/tablas/07/table-38c-7-4-episodios-globales.csv,4,incertidumbre y límite,8114d23d7e40fdbbdb207222928a9b2b56fa9f4de6a3b1a63b95a51d5a0b5e04,inicio menos constreñido que final,C-825,Afirmación,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Afirmación; no se heredaron todas las C de la fila.
data/tablas/07/table-38c-7-4-episodios-globales.csv,5,edad o magnitud conservada,60d3987cef3f3092b7070f32112871630cf7241260dce5b28a690953458656ba,La excursión de Lomagundi–Jatuli se sitúa aproximadamente entre 2.22 y 2.06 Ga en la reconstrucción de Bekker y Holland.,C-794,Afirmación,REVISADA,Reescritura conservadora: la celda reproduce exactamente la Afirmación canónica de C-794; no se usó semejanza léxica ni herencia de fila.
data/tablas/07/table-38c-7-4-episodios-globales.csv,6,edad o magnitud conservada,e6d05389e892f4a9987b791e9745375674ce7881c8caba9a3c37e47832eb169a,δ13Ccarb desde ~+4‰ hasta −12‰,C-849,Objeto,REVISADA,Adjudicación explícita conservadora tras cotejo del valor con Objeto; no se heredaron todas las C de la fila.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,2,alimentación,2a2effebe3c77b348c1cc8deddacb2284dec2c70f0c8a1e264e3b005dbc0e0d7,bacterivoría por filtración,C-851; C-852,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-851; C-852 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,2,ciclo/forma,3b6206b6cf42bb2364cd27809cd99d252665245f86358cbf6140755dd4d47912,unicelular,C-852,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-852 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,2,aporte al corredor,f4c072579c331505488a98eca102cb365e8e6649ba9f6176acbbf26ae5a61607,genoma y aparato alimentario coanoflagelado,C-851; C-852,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-851; C-852 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,3,ecología documentada,733feca7ad5536d9665b1a816e864c30127039dc193fa21cbe8b34ad1159cada,asociación con diatomea bajo las condiciones del ensayo,C-912,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-912 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,3,alimentación,356b36f81b5044e16ce20cee2c458bedd9977c6d417f50326e7bd92e7bfc72fb,bacterivoría por filtración; 35–65 bacterias célula⁻¹ h⁻¹ en el ensayo con diatomeas,C-851; C-912,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-851; C-912 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,3,hospedador o socio,82505ab35aa48c29ec701de8dcde83f546f8816b46b06515f7ef246eaed25de0,diatomea asociada en el ensayo de S506,C-912,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-912 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,3,ciclo/forma,0b74894c6c1aa0d268a88612d7e2b3456028347bbb174d607f8d078e9ae5d8a1,"formas tecada, nadadoras, roseta y cadena; apareamiento inducible",C-853; C-860,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-853; C-860 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,3,aporte al corredor,57e103292bbae9a27223c2dc0bd307132b2481bb1d75007ed76a7cece210d8d2,"rosetas clonales, señales bacterianas y tasa trófica específica del ensayo",C-854; C-855; C-858; C-859; C-912,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-854; C-855; C-858; C-859; C-912 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,4,ciclo/forma,73275be89fba443ed8a5671db6f4c60b5a7894681188dce82dd18f9d8b540ab0,lámina celular reversible,C-866,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-866 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,4,aporte al corredor,3dca4f3ff39c63c5d52d3bc3c6a5456c3e46ce20c4767935da760d9e73e17846,inversión colectiva regulada por luz,C-866; C-867; C-868; C-869,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-866; C-867; C-868; C-869 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,5,ecología documentada,5e9a3728d7a3e58121d19798d2533e4b66d614561725ed4967586e1a167191a2,asociado históricamente con caracol dulceacuícola; cultivo axénico,C-832; C-833,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-832; C-833 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,5,hospedador o socio,5ecfb3f90bb2f0ef5c0c95381e06bd183562967e2b8be4501805c3113fdcfb34,*Biomphalaria glabrata* en aislamiento original,C-832,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-832 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,5,ciclo/forma,d7f77defebf80565d5ed8ae55d3bddf83e3dac469da5a8427bfb19c360866c96,"filopodial, agregado y quiste; agregación ~20 min, desagregación ~26 h y reagregación ~10 min en el protocolo de S427",C-870; C-930; C-931; C-932,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-870; C-930; C-931; C-932 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,5,aporte al corredor,23bf2126ae654d15a0e4c38a170ca9d3827dce658825013f16921ac9462bcbc1,"multicelularidad agregativa, cinética dependiente del ensayo y expresión diferencial",C-871; C-874; C-930; C-931; C-932,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-871; C-874; C-930; C-931; C-932 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,6,ecología documentada,bd922509d7992bd4d013fe5eaba737425b457c3f8005c6f4670db4b767773e2d,marino; cultivo monoxénico,C-1530,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1530 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,6,alimentación,159ed475e0d2800e9bdca08732cc1a86d6db7b2338c5dd92a3e109f0f69914ed,bacterivoría observada en cultivo monoxénico,C-1530,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-1530 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,6,ciclo/forma,638b8ae5b49bd9f066348d84ed060056e853acc9908430ae1794fdd4a29310c7,célula con microvellosidades y flagelo fino,C-876,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-876 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,6,aporte al corredor,ffa1cc2eb5babf68c6d3f9abffe208fc3db0a5527d47d61096e95eee4741d5a3,revisión del supuesto pedúnculo,C-877,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-877 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,7,ciclo/forma,632bd0203cd93b743fc175998dec213ad7c50ddc6905bf01485b6053d340de98,crecimiento cenocítico y celularización,C-878; C-880,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-878; C-880 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,7,aporte al corredor,4f1256924edc123964626410fe8af52f7d438b94d9a4862e95f8ad36fbdc2afc,ruta cenocítica multicelular,C-881,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-881 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,8,ciclo/forma,909bf8b309572bbcc27ebcd01560de392a502be21f640691e4cf0cf511ee8097,coenocito y células ameboides,C-882,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-882 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,8,aporte al corredor,25bf6153101bff0fcfdf19b3b58662e880928f2c2e5a54fd088353023e1a7708,regulación por estadio,C-883,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-883 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,9,ecología documentada,c2c89e0ff24331cdc163425a5602de334cf03016dfee22b51ff04e8bf562ad55,aislados de tractos digestivos de invertebrados marinos; cultivo,C-934,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-934 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,9,hospedador o socio,679d19d436b468c24ef3aac2ef7414102a6c909f245e71ad48b154ea2f196459,relación con hospedadores de origen no resuelta,C-934,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-934 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,9,ciclo/forma,0c950ff9d775a4ef4e33c45579071aec34b0cb345527794fb6070355a73d13bc,"Abeoforma: esferas con pared, plasmodios, amebas y propágulos; Pirum: sin estadios ameboides ni plasmodiales observados",C-935,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-935 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,9,aporte al corredor,a6ecf6b3d38a4978f548e012a2eb627bf9674abcbec97bea6c4c163d48c2bbe0,vector comparativo de ciclos sin asignar parasitismo,C-934; C-935,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-934; C-935 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,10,ecología documentada,5f889223ab11a283fb1965ca955859a56e532ac85fd8d504d2a01550e350b238,infección de peces tras exposición oral experimental,C-936,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-936 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,10,hospedador o socio,ec0b4e99a4cf2e422cd3ac8aa07549db066300a2d561968c79df54cbe7ce244f,peces; transmisión oral experimental,C-936,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-936 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,10,ciclo/forma,aaa892f3c7522dc0eec2d7b9924b77b37d4c9ec7431ac099c003a442adc3d668,formas ameboides y esféricas tempranas; esquizontes tardíos,C-937; C-939,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-937; C-939 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,10,aporte al corredor,0d78029657549d110175f49a19f7694681569089eb95b87b184ecf4f3b0b0d15,patogenicidad y secuencia temporal medidas,C-936; C-937; C-938; C-939,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-936; C-937; C-938; C-939 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,11,ecología documentada,4a5ed3cb11bf7ab343dded48894122c76bae54ad93c8a2fb4f0ec2c1bcd419f0,marino; cultivo axénico,C-945,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-945 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,11,alimentación,942978139d6daf4978776336972af7a3d7b5ff4f7bc4ad132e37b80017932514,caldo marino; modo natural no cuantificado,C-945,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-945 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,11,ciclo/forma,237d52e4a7cba3260cca9e7f245ba0e1867d30713adef3895343e9e9235a07e8,fisión binaria y crecimiento cenocítico,C-941; C-942,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-941; C-942 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,11,aporte al corredor,0d2d725d94745bdd2816d2b81245555d614a86f0c1cb411e34375d227e6c0f61,rutas celulares alternativas cuantificadas,C-941; C-942; C-943; C-944,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-941; C-942; C-943; C-944 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,12,alimentación,b4eaf26f7c7abdc1496fefab678fa9366a8facae6a4a374754963ef2d0bd5fbd,"depredación de eucariotas menores, semejantes o mayores",C-884; C-956,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-884; C-956 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,12,ciclo/forma,1e62250554979248e1eed88dd371d8044855bbd94578b798aae4a635ca68e8d8,"agregados, alimentación conjunta y fusiones parciales",C-885; C-886,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-885; C-886 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,12,aporte al corredor,c35ce3f099179809beab4c702be50ead675d9058aa95665782509a4f5f86c181,depredación cooperativa transitoria,C-885; C-956,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-885; C-956 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,13,alimentación,5f4619a28ec7361139971b2a1ffe5bf9447669a30294c16a794b0cda8887aef8,depredación de eucariotas,C-884,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-884 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,13,aporte al corredor,6c30db673e475e591f1dd1f11eae52ac3b373c4d8b3a944261927496542bd042,Pigoraptor y Syssomonas consumen eucariotas grandes,C-884,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-884 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,14,alimentación,5f4619a28ec7361139971b2a1ffe5bf9447669a30294c16a794b0cda8887aef8,depredación de eucariotas,C-887,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-887 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,14,ciclo/forma,0b705ae3d647316914bcedc726a6dab60c47ceb04a34b5e1bc5af59666eb8b5a,estructura alimentaria transitoria,C-888,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-888 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,14,aporte al corredor,6c2514dcf82f174fb9a63c95a0145ae6af6e5df82b1ffaea037cbaa2749947fd,depredador holozoo de posición discutida,C-887; C-889,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-887; C-889 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,15,ecología documentada,8ac1eff3ac0adecd6886bedcf0ebbbf95207ffeec1287d6b2e17cdd05c3ddb23,marino anóxico,C-830,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-830 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,15,alimentación,5f30c9bc54e2ac8da1df29d9b920c8665b463181742ca5843c1f4d676f363a59,metabolismo productor de H₂; asociación sintrófica,C-891; C-892,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-891; C-892 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,15,hospedador o socio,35804523c988e643a76d638bd62a04f4d4868cba6f9dfbc45dad6f9fa5045c34,epibiontes *Arcobacter*,C-890,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-890 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,15,aporte al corredor,cb295637a2d8f80987de7171770c6bbdb475f0d76741dae21502ef1b66f4b97f,análogo actual de sintrofía externa,C-893,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-893 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,16,ecología documentada,d5b16f4e9f7e435eddbb2e8a48d4886ae8b8547dd353496802faf95c386bb942,hipoxia,C-894,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-894 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,16,alimentación,0e2ceabe50711afc5e35b9e836d60a38e0293ff3f7c96ac4f138a8e042f69045,metabolismo de rodoquinona,C-894,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-894 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,16,ciclo/forma,a60ad0246b70f36f2300505434a105f8d7082d99d31815f32583a5d89134ab13,orgánulo relacionado con mitocondria,C-894,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-894 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,16,aporte al corredor,b87828a4ba82ffd296c412970b0e576afbe7506dc3606fe0455d1343b55826ef,adaptación anaerobia mediante HGT,C-895,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-895 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,17,ecología documentada,82e7915208e278b0dd5c302733abfc8ee5733b60cbf7704d9c8e40ae5a7b003c,ecología cuantitativa no localizada en la fuente ultraestructural,C-946,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-946 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,17,alimentación,4fceae7a7e591dc9423386e2bf509af82e35ac13225e7cbecbaa712b65e68a2e,presa y tasa no localizadas en la fuente ultraestructural,C-946,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-946 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,17,ciclo/forma,28b6bea39446e4ae0780204d7e93031354c93e519d326c8e857a1f770c110a7e,arquitectura celular caracterizada por microscopía electrónica,C-946,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-946 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,17,aporte al corredor,3414f2e9333b3f358812046efe443841a28f4d937e4509d635a5ed99b0850d53,arquitectura documentada sin extrapolar trofismo,C-946,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-946 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,18,ecología documentada,9de5aeda14f2e24e9b0868257c7a4bf44d9635fba66f4764deb074ca4328496f,vida libre; anaerobio o posiblemente microaerófilo,C-947,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-947 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,18,alimentación,3e2da25fda2bf4e7394b1d47498b679a5a6293902e0e400d5b2c61b71d42defa,alimentación no cuantificada en la fuente,C-947,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-947 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,18,ciclo/forma,6e224c67beecc767848b1adf3fa4ea1fee2b7e82216c5e83198a7a52c115b855,célula ameboide flagelada con filopodios,C-947,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-947 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
data/tablas/08/table-40-8-3-depredadores-holozoos-obazoa-holomycota-y-amoebozoa.csv,18,aporte al corredor,63c4186050bde4ad1edec3f75059a982caeafe88946f8bd77d0772f093414c98,ecología anaerobia de Breviatea,C-947,Afirmación+SPO+Motivo,REVISADA,Cotejo semántico explícito: C-947 cubre esta celda concreta mediante Afirmación+SPO+Motivo; sin herencia de fila ni correspondencia léxica.
